date,sku_id,warehouse_id,supplier_id,region,units_sold,inventory_level,supplier_lead_time_days,reorder_point,order_quantity,unit_cost,unit_price,promotion_flag,stockout_flag,demand_forecast,year,month,day,day_of_week,is_weekend,monthly_avg_sales,sales_to_inventory_ratio,inventory_vs_reorder_gap,depletion_rate,days_until_reorder,stockout_risk,demand_std,safety_stock,lead_time_demand,calculated_reorder_point,reorder_point_diff
2024-03-30,SKU_1,WH_1,SUP_8,North,27.0,793.0,14.0,379,463.0,13.95,20.48,0,0,27.62,2024,3,30,5,1,35.857142857142854,0.034047919293778,414.0,1.1952380952380952,346.37450170223644,0,11.338345202442218,18.708269584029658,16.733333333333334,35.44160291736299,-343.558397082637
2024-03-31,SKU_1,WH_1,SUP_8,North,26.0,767.0,9.0,379,0.0,13.95,20.48,0,0,24.93,2024,3,31,6,1,35.857142857142854,0.03389830508470157,388.0,1.1952380952380952,324.62151367262743,0,11.338345202442218,18.708269584029658,10.757142857142856,29.465412441172514,-349.53458755882747
2024-04-01,SKU_1,WH_1,SUP_8,West,32.0,735.0,14.0,379,0.0,13.95,20.48,0,0,31.76,2024,4,1,0,0,29.825503355704697,0.04353741496592716,356.0,0.9941834451901566,358.0828079206503,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-02,SKU_1,WH_1,SUP_8,North,33.0,702.0,14.0,379,0.0,13.95,20.48,0,0,34.83,2024,4,2,1,0,29.825503355704697,0.04700854700848005,323.0,0.9941834451901566,324.88973864710687,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-03,SKU_1,WH_1,SUP_8,North,28.0,674.0,14.0,379,0.0,13.95,20.48,0,0,26.36,2024,4,3,2,0,29.825503355704697,0.04154302670616982,295.0,0.9941834451901566,296.7259222937973,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-04,SKU_1,WH_1,SUP_8,??UNKNOWN??,37.0,637.0,14.0,379,0.0,13.95,20.48,0,0,35.68,2024,4,4,3,0,29.825503355704697,0.05808477237039547,258.0,0.9941834451901566,259.5094506840668,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-05,SKU_1,WH_1,SUP_8,West,33.0,604.0,14.0,379,0.0,13.95,20.48,0,0,26.24,2024,4,5,4,0,29.825503355704697,0.05463576158931352,225.0,0.9941834451901566,226.31638141052338,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-06,SKU_1,WH_1,SUP_8,North,33.0,571.0,14.0,379,0.0,13.95,20.48,0,0,32.07,2024,4,6,5,1,29.825503355704697,0.05779334500865536,192.0,0.9941834451901566,193.12331213697993,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-07,SKU_1,WH_1,SUP_8,East,31.0,540.0,14.0,379,0.0,13.95,20.48,0,0,30.63,2024,4,7,6,1,29.825503355704697,0.057407407407301096,161.0,0.9941834451901566,161.94194403153006,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-08,SKU_1,WH_1,SUP_8,North,50.0,490.0,14.0,379,0.0,13.95,20.48,1,0,53.2,2024,4,8,0,0,29.825503355704697,0.10204081632632236,111.0,0.9941834451901566,111.64941482919153,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-09,SKU_1,WH_1,SUP_8,North,35.0,455.0,14.0,379,0.0,13.95,20.48,0,0,41.43,2024,4,9,1,0,29.825503355704697,0.07692307692290787,76.0,0.9941834451901566,76.44464438755456,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-10,SKU_1,WH_1,SUP_8,North,32.0,423.0,14.0,379,0.0,13.95,20.48,0,0,33.89,2024,4,10,2,0,29.825503355704697,0.07565011820313085,44.0,0.9941834451901566,44.2574256980579,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-11,SKU_1,WH_1,SUP_8,East,49.0,374.0,14.0,379,0.0,13.95,20.48,1,0,50.21,2024,4,11,3,0,29.825503355704697,0.13101604278039836,-5.0,0.9941834451901566,-5.029252920233852,1,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-12,SKU_1,WH_1,SUP_8,South,20.0,794.0,14.0,379,452.0,13.95,20.48,0,0,36.07,2024,4,12,4,0,29.825503355704697,0.025188916876542584,415.0,0.9941834451901566,417.4279923794098,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-13,SKU_1,WH_1,SUP_8,South,27.0,466.0,14.0,379,0.0,13.95,20.48,0,0,20.15,2024,4,13,5,1,29.825503355704697,0.057939914162965796,87.0,0.9941834451901566,87.50900081206903,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-14,SKU_1,WH_1,SUP_8,South,29.0,738.0,14.0,379,0.0,13.95,20.48,0,0,25.47,2024,4,14,6,1,29.825503355704697,0.039295392953876296,359.0,0.9941834451901566,361.1003596727906,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-15,SKU_1,WH_1,SUP_8,West,20.0,710.0,14.0,379,0.0,13.95,20.48,1,0,23.78,2024,4,15,0,0,29.825503355704697,0.028169014084467366,331.0,0.9941834451901566,332.936543319481,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-16,SKU_1,WH_1,SUP_8,West,30.0,680.0,14.0,379,0.0,13.95,20.48,0,0,32.48,2024,4,16,1,0,29.825503355704697,0.044117647058758654,301.0,0.9941834451901566,302.7610257980779,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-17,SKU_1,WH_1,SUP_8,South,19.0,661.0,14.0,379,0.0,13.95,20.48,0,0,23.71,2024,4,17,2,0,29.825503355704697,0.028744326777566196,282.0,0.9941834451901566,283.6498647011893,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-18,SKU_1,WH_1,SUP_8,South,21.0,640.0,9.0,379,0.0,13.95,20.48,0,0,20.15,2024,4,18,3,0,29.825503355704697,0.03281249999994873,261.0,0.9941834451901566,262.5270024362071,0,11.338345202442218,18.708269584029658,8.947651006711409,27.65592059074107,-351.34407940925894
2024-04-19,SKU_1,WH_1,SUP_8,North,31.0,609.0,14.0,379,0.0,13.95,20.48,0,0,28.52,2024,4,19,4,0,29.825503355704697,0.050903119868553524,230.0,0.9941834451901566,231.3456343307572,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-20,SKU_1,WH_1,SUP_8,West,26.0,583.0,14.0,379,0.0,13.95,20.48,0,0,21.74,2024,4,20,5,1,29.825503355704697,0.04459691252136433,204.0,0.9941834451901566,205.1935191455412,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-21,SKU_1,WH_1,SUP_8,South,27.0,556.0,14.0,379,0.0,13.95,20.48,0,0,28.37,2024,4,21,6,1,29.825503355704697,0.048561151079049354,177.0,0.9941834451901566,178.0355533762784,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-22,SKU_1,WH_1,SUP_8,East,29.0,527.0,14.0,379,0.0,13.95,20.48,0,0,30.17,2024,4,22,0,0,29.825503355704697,0.05502846299799805,148.0,0.9941834451901566,148.86588643892205,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-23,SKU_1,WH_1,SUP_8,North,30.0,497.0,14.0,379,0.0,13.95,20.48,0,0,30.04,2024,4,23,1,0,29.825503355704697,0.060362173038107925,118.0,0.9941834451901566,118.69036891751892,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-24,SKU_1,WH_1,SUP_8,East,26.0,471.0,14.0,379,0.0,13.95,20.48,0,0,26.65,2024,4,24,2,0,29.825503355704697,0.05520169851368322,92.0,0.9941834451901566,92.53825373230289,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-25,SKU_1,WH_1,SUP_8,North,26.0,445.0,14.0,379,0.0,13.95,20.48,0,0,31.58,2024,4,25,3,0,29.825503355704697,0.058426966292003536,66.0,0.9941834451901566,66.38613854708686,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-26,SKU_1,WH_1,SUP_8,East,20.0,409.0,14.0,379,0.0,13.95,20.48,0,0,33.89,2024,4,26,4,0,29.825503355704697,0.04889975550110293,30.0,0.9941834451901566,30.175517521403115,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-27,SKU_1,WH_1,SUP_8,West,39.0,370.0,14.0,379,0.0,13.95,20.48,0,0,36.58,2024,4,27,5,1,29.825503355704697,0.10540540540512053,-9.0,0.9941834451901566,-9.052655256420934,1,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-28,SKU_1,WH_1,SUP_8,West,20.0,725.0,14.0,379,377.0,13.95,20.48,0,0,26.77,2024,4,28,6,1,29.825503355704697,0.027586206896513674,346.0,0.9941834451901566,348.0243020801826,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-29,SKU_1,WH_1,SUP_8,North,30.0,695.0,14.0,379,0.0,13.95,20.48,0,0,35.63,2024,4,29,0,0,29.825503355704697,0.04316546762583717,316.0,0.9941834451901566,317.84878455877947,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-04-30,SKU_1,WH_1,SUP_8,North,21.0,674.0,14.0,379,0.0,13.95,20.48,0,0,23.04,2024,4,30,1,0,29.825503355704697,0.031157270029627364,295.0,0.9941834451901566,296.7259222937973,0,11.338345202442218,18.708269584029658,13.918568232662192,32.62683781669185,-346.3731621833082
2024-05-01,SKU_1,WH_1,SUP_8,South,41.0,633.0,14.0,379,0.0,13.95,20.48,1,0,45.43,2024,5,1,2,0,26.7987012987013,0.06477093206940794,254.0,0.8932900432900434,284.3421368273175,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-02,SKU_1,WH_1,SUP_8,North,29.0,604.0,14.0,379,0.0,13.95,20.48,0,0,32.11,2024,5,2,3,0,26.7987012987013,0.04801324503303309,225.0,0.8932900432900434,251.87787711081273,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-03,SKU_1,WH_1,SUP_8,West,34.0,570.0,9.0,379,0.0,13.95,20.48,0,0,32.59,2024,5,3,4,0,26.7987012987013,0.059649122806912896,191.0,0.8932900432900434,213.81633123628993,0,11.338345202442218,18.708269584029658,8.03961038961039,26.747879973640046,-352.25212002635993
2024-05-04,SKU_1,WH_1,SUP_8,North,45.0,525.0,14.0,379,0.0,13.95,20.48,1,0,42.97,2024,5,4,5,1,26.7987012987013,0.08571428571412246,146.0,0.8932900432900434,163.44075581412739,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-05,SKU_1,WH_1,SUP_8,South,37.0,488.0,14.0,379,0.0,13.95,20.48,1,0,37.84,2024,5,5,6,1,26.7987012987013,0.07581967213099218,109.0,0.8932900432900434,122.02083824479372,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-06,SKU_1,WH_1,SUP_8,North,29.0,459.0,14.0,379,0.0,13.95,20.48,0,0,27.55,2024,5,6,0,0,26.7987012987013,0.06318082788657259,80.0,0.8932900432900434,89.55657852828897,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-07,SKU_1,WH_1,SUP_8,North,36.0,423.0,14.0,379,0.0,13.95,20.48,1,0,36.14,2024,5,7,1,0,26.7987012987013,0.08510638297852222,44.0,0.8932900432900434,49.25611819055894,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-08,SKU_1,WH_1,SUP_8,North,24.0,399.0,14.0,379,0.0,13.95,20.48,0,0,28.07,2024,5,8,2,0,26.7987012987013,0.06015037593969887,20.0,0.8932900432900434,22.38914463207224,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-09,SKU_1,WH_1,SUP_8,North,21.0,378.0,14.0,379,0.0,13.95,20.48,0,0,22.61,2024,5,9,3,0,26.7987012987013,0.05555555555540859,-1.0,0.8932900432900434,-1.1194572316036122,1,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-10,SKU_1,WH_1,SUP_8,East,27.0,668.0,14.0,379,317.0,13.95,20.48,0,0,25.72,2024,5,10,4,0,26.7987012987013,0.0404191616765862,289.0,0.8932900432900434,323.52313993344393,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-11,SKU_1,WH_1,SUP_8,North,28.0,640.0,14.0,379,0.0,13.95,20.48,0,0,31.46,2024,5,11,5,1,26.7987012987013,0.04374999999993164,261.0,0.8932900432900434,292.1783374485428,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-12,SKU_1,WH_1,SUP_8,East,29.0,611.0,14.0,379,0.0,13.95,20.48,0,0,33.03,2024,5,12,6,1,26.7987012987013,0.04746317512267191,232.0,0.8932900432900434,259.71407773203805,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-13,SKU_1,WH_1,SUP_8,South,30.0,581.0,14.0,379,0.0,13.95,20.48,0,0,34.11,2024,5,13,0,0,26.7987012987013,0.05163511187598686,202.0,0.8932900432900434,226.13036078392966,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-14,SKU_1,WH_1,SUP_8,South,28.0,553.0,14.0,379,0.0,13.95,20.48,0,0,30.41,2024,5,14,1,0,26.7987012987013,0.050632911392313504,174.0,0.8932900432900434,194.7855582990285,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-15,SKU_1,WH_1,SUP_8,East,20.0,535.0,14.0,379,0.0,13.95,20.48,0,0,22.33,2024,5,15,2,0,26.7987012987013,0.03738317757002358,156.0,0.8932900432900434,174.6353281301635,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-16,SKU_1,WH_1,SUP_8,North,28.0,507.0,14.0,379,0.0,13.95,20.48,0,0,33.16,2024,5,16,3,0,26.7987012987013,0.05522682445748476,128.0,0.8932900432900434,143.29052564526236,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-17,SKU_1,WH_1,SUP_8,East,35.0,472.0,14.0,379,0.0,13.95,20.48,0,0,30.86,2024,5,17,4,0,26.7987012987013,0.07415254237272426,93.0,0.8932900432900434,104.10952253913594,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-18,SKU_1,WH_1,SUP_8,North,25.0,447.0,14.0,379,0.0,13.95,20.48,0,0,29.26,2024,5,18,5,1,26.7987012987013,0.0559284116329845,68.0,0.8932900432900434,76.12309174904563,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-19,SKU_1,WH_1,SUP_8,South,20.0,466.0,14.0,379,0.0,13.95,20.48,0,0,20.01,2024,5,19,6,1,26.7987012987013,0.04291845493553022,87.0,0.8932900432900434,97.39277914951425,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-20,SKU_1,WH_1,SUP_8,East,20.0,402.0,14.0,379,0.0,13.95,20.48,0,0,18.19,2024,5,20,0,0,26.7987012987013,0.04975124378097077,23.0,0.8932900432900434,25.74751632688308,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-21,SKU_1,WH_1,SUP_8,West,28.0,374.0,14.0,379,0.0,13.95,20.48,0,0,25.18,2024,5,21,1,0,26.7987012987013,0.07486631016022763,-5.0,0.8932900432900434,-5.59728615801806,1,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-22,SKU_1,WH_1,SUP_8,North,31.0,466.0,14.0,379,354.0,13.95,20.48,0,0,30.29,2024,5,22,2,0,26.7987012987013,0.06652360515007184,87.0,0.8932900432900434,97.39277914951425,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-23,SKU_1,WH_1,SUP_8,North,24.0,673.0,14.0,379,0.0,13.95,20.48,1,0,25.51,2024,5,23,3,0,26.7987012987013,0.035661218424909866,294.0,0.8932900432900434,329.120426091462,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-24,SKU_1,WH_1,SUP_8,North,21.0,652.0,14.0,379,0.0,13.95,20.48,0,0,19.32,2024,5,24,4,0,26.7987012987013,0.03220858895700582,273.0,0.8932900432900434,305.61182422778614,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-25,SKU_1,WH_1,SUP_8,South,15.0,466.0,14.0,379,0.0,13.95,20.48,0,0,20.15,2024,5,25,5,1,26.7987012987013,0.03218884120164767,87.0,0.8932900432900434,97.39277914951425,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-26,SKU_1,WH_1,SUP_8,North,35.0,466.0,14.0,379,0.0,13.95,20.48,0,0,35.11,2024,5,26,6,1,26.7987012987013,0.07510729613717788,87.0,0.8932900432900434,97.39277914951425,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-27,SKU_1,WH_1,SUP_8,West,35.0,567.0,14.0,379,0.0,13.95,20.48,0,0,34.41,2024,5,27,0,0,26.7987012987013,0.06172839506161953,188.0,0.8932900432900434,210.45795954147908,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-28,SKU_1,WH_1,SUP_8,North,29.0,538.0,14.0,379,0.0,13.95,20.48,0,0,27.14,2024,5,28,1,0,26.7987012987013,0.05390334572480687,159.0,0.8932900432900434,177.99369982497433,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-29,SKU_1,WH_1,SUP_8,West,25.0,513.0,14.0,379,0.0,13.95,20.48,0,0,25.95,2024,5,29,2,0,26.7987012987013,0.04873294346969058,134.0,0.8932900432900434,150.00726903488402,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-30,SKU_1,WH_1,SUP_8,West,17.0,496.0,14.0,379,0.0,13.95,20.48,0,0,21.1,2024,5,30,3,0,26.7987012987013,0.034274193548318,117.0,0.8932900432900434,130.97649609762263,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-05-31,SKU_1,WH_1,SUP_8,East,27.0,469.0,14.0,379,0.0,13.95,20.48,0,0,24.65,2024,5,31,4,0,26.7987012987013,0.057569296375143776,90.0,0.8932900432900434,100.7511508443251,0,11.338345202442218,18.708269584029658,12.506060606060608,31.214330190090266,-347.78566980990973
2024-06-01,SKU_1,WH_1,SUP_8,South,20.0,449.0,14.0,379,0.0,13.95,20.48,0,0,20.24,2024,6,1,5,1,26.886666666666667,0.04454342984399879,70.0,0.8962222222222223,78.10562847719432,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-02,SKU_1,WH_1,SUP_8,East,20.0,466.0,14.0,379,0.0,13.95,20.48,0,0,19.32,2024,6,2,6,1,26.886666666666667,0.04291845493553022,87.0,0.8962222222222223,97.07413825022722,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-03,SKU_1,WH_1,SUP_8,West,21.0,466.0,14.0,379,0.0,13.95,20.48,0,0,17.76,2024,6,3,0,0,26.886666666666667,0.04506437768230673,87.0,0.8962222222222223,97.07413825022722,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-04,SKU_1,WH_1,SUP_8,South,22.0,466.0,9.0,379,0.0,13.95,20.48,0,0,15.67,2024,6,4,1,0,26.886666666666667,0.04721030042908324,87.0,0.8962222222222223,97.07413825022722,0,11.338345202442218,18.708269584029658,8.066,26.77426958402966,-352.22573041597036
2024-06-05,SKU_1,WH_1,SUP_8,East,19.0,367.0,14.0,379,0.0,13.95,20.48,0,0,18.99,2024,6,5,2,0,26.886666666666667,0.05177111716607147,-12.0,0.8962222222222223,-13.389536310376169,1,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-06,SKU_1,WH_1,SUP_8,East,34.0,768.0,14.0,379,435.0,13.95,20.48,0,0,38.17,2024,6,6,3,0,26.886666666666667,0.04427083333327569,389.0,0.8962222222222223,434.04413539469414,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-07,SKU_1,WH_1,SUP_8,West,27.0,741.0,14.0,379,0.0,13.95,20.48,0,0,20.15,2024,6,7,4,0,26.886666666666667,0.03643724696351358,362.0,0.8962222222222223,403.91767869634776,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-08,SKU_1,WH_1,SUP_8,South,16.0,725.0,14.0,379,0.0,13.95,20.48,0,0,17.69,2024,6,8,5,1,26.886666666666667,0.02206896551721094,346.0,0.8962222222222223,386.0649636158462,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-09,SKU_1,WH_1,SUP_8,South,20.0,703.0,14.0,379,0.0,13.95,20.48,0,0,15.17,2024,6,9,6,1,26.886666666666667,0.028449502133672193,324.0,0.8962222222222223,361.51748038015654,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-10,SKU_1,WH_1,SUP_8,East,19.0,684.0,14.0,379,0.0,13.95,20.48,0,0,17.36,2024,6,10,0,0,26.886666666666667,0.027777777777737166,305.0,0.8962222222222223,340.31738122206093,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-11,SKU_1,WH_1,SUP_8,East,24.0,660.0,14.0,379,0.0,13.95,20.48,0,0,26.72,2024,6,11,1,0,26.886666666666667,0.03636363636358127,281.0,0.8962222222222223,313.5383086013086,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-12,SKU_1,WH_1,SUP_8,West,20.0,640.0,14.0,379,0.0,13.95,20.48,0,0,22.27,2024,6,12,2,0,26.886666666666667,0.03124999999995117,261.0,0.8962222222222223,291.22241475068165,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
2024-06-13,SKU_1,WH_1,SUP_8,East,25.0,615.0,14.0,379,0.0,13.95,20.48,0,0,27.5,2024,6,13,3,0,26.886666666666667,0.04065040650399894,236.0,0.8962222222222223,263.327547437398,0,11.338345202442218,18.708269584029658,12.54711111111111,31.25538069514077,-347.7446193048592
